count	tprate	fprate	tnrate	fnrate	accuracy	taxamasked	percentmasked	percentgaps	case	gene	aligner	method	mask
43	0.285714285714	0.0	1.0	0.714285714286	0.942857142857	21	0.0214028395847	0.279761904762	PDweights	rho	linsi	fubar	seventy
43	0.357142857143	0.0	1.0	0.642857142857	0.948571428571	25	0.0495867768595	0.279761904762	aguidance_p	rho	linsi	fubar	fifty
43	0.357142857143	0.0	1.0	0.642857142857	0.948571428571	25	0.052553507099	0.279761904762	BMweights_p	rho	linsi	fubar	fifty
43	0.357142857143	0.0	1.0	0.642857142857	0.948571428571	25	0.052553507099	0.279761904762	PDweights_p	rho	linsi	fubar	fifty
44	0.307692307692	0.00280112044818	0.997198879552	0.692307692308	0.929292929293	0	0.0	0.222355769231	aarefaln	rho	linsi	fubar	zero
44	0.307692307692	0.00280112044818	0.997198879552	0.692307692308	0.929292929293	16	0.00801777434312	0.222355769231	aguidance	rho	linsi	fubar	seventy
44	0.307692307692	0.00280112044818	0.997198879552	0.692307692308	0.929292929293	16	0.00801777434312	0.222355769231	BMweights	rho	linsi	fubar	seventy
44	0.307692307692	0.00280112044818	0.997198879552	0.692307692308	0.929292929293	16	0.00801777434312	0.222355769231	PDweights	rho	linsi	fubar	seventy
44	0.307692307692	0.00280112044818	0.997198879552	0.692307692308	0.929292929293	25	0.0198995363215	0.222355769231	aguidance_p	rho	linsi	fubar	fifty
44	0.307692307692	0.00280112044818	0.997198879552	0.692307692308	0.929292929293	25	0.0198029366306	0.222355769231	BMweights_p	rho	linsi	fubar	fifty
44	0.307692307692	0.00280112044818	0.997198879552	0.692307692308	0.929292929293	25	0.0198995363215	0.222355769231	PDweights_p	rho	linsi	fubar	fifty
45	0.285714285714	0.0	1.0	0.714285714286	0.937965260546	0	0.0	0.146367521368	aarefaln	rho	linsi	fubar	zero
45	0.285714285714	0.0	1.0	0.714285714286	0.937965260546	19	0.0077019351112	0.146367521368	aguidance	rho	linsi	fubar	seventy
45	0.285714285714	0.0	1.0	0.714285714286	0.937965260546	19	0.00750938673342	0.146367521368	BMweights	rho	linsi	fubar	seventy
45	0.285714285714	0.0	1.0	0.714285714286	0.937965260546	19	0.0077019351112	0.146367521368	PDweights	rho	linsi	fubar	seventy
45	0.285714285714	0.0	1.0	0.714285714286	0.937965260546	16	0.00760566092231	0.146367521368	aguidance_p	rho	linsi	fubar	fifty
45	0.285714285714	0.0	1.0	0.714285714286	0.937965260546	15	0.00741311254453	0.146367521368	BMweights_p	rho	linsi	fubar	fifty
45	0.285714285714	0.0	1.0	0.714285714286	0.937965260546	16	0.00760566092231	0.146367521368	PDweights_p	rho	linsi	fubar	fifty
46	0.0526315789474	0.0	1.0	0.947368421053	0.914285714286	0	0.0	0.282051282051	aarefaln	rho	linsi	fubar	zero
46	0.0526315789474	0.0	1.0	0.947368421053	0.914285714286	17	0.0122422680412	0.282051282051	aguidance	rho	linsi	fubar	seventy
46	0.0526315789474	0.0	1.0	0.947368421053	0.914285714286	17	0.0122422680412	0.282051282051	BMweights	rho	linsi	fubar	seventy
46	0.0526315789474	0.0	1.0	0.947368421053	0.914285714286	17	0.0122422680412	0.282051282051	PDweights	rho	linsi	fubar	seventy
46	0.0526315789474	0.0	1.0	0.947368421053	0.914285714286	18	0.0312960235641	0.282051282051	aguidance_p	rho	linsi	fubar	fifty
46	0.0526315789474	0.0	1.0	0.947368421053	0.914285714286	26	0.0179491899853	0.282051282051	BMweights_p	rho	linsi	fubar	fifty
46	0.0526315789474	0.0	1.0	0.947368421053	0.914285714286	26	0.0320324005891	0.282051282051	PDweights_p	rho	linsi	fubar	fifty
47	0.285714285714	0.0	1.0	0.714285714286	0.962311557789	0	0.0	0.242490842491	aarefaln	rho	linsi	fubar	zero
47	0.285714285714	0.0	1.0	0.714285714286	0.962311557789	17	0.0103481624758	0.242490842491	aguidance	rho	linsi	fubar	seventy
47	0.285714285714	0.0	1.0	0.714285714286	0.962311557789	17	0.0103481624758	0.242490842491	BMweights	rho	linsi	fubar	seventy
47	0.285714285714	0.0	1.0	0.714285714286	0.962311557789	17	0.0103481624758	0.242490842491	PDweights	rho	linsi	fubar	seventy
47	0.285714285714	0.0	1.0	0.714285714286	0.962311557789	24	0.0184719535783	0.242490842491	aguidance_p	rho	linsi	fubar	fifty
47	0.285714285714	0.0	1.0	0.714285714286	0.962311557789	24	0.0173114119923	0.242490842491	BMweights_p	rho	linsi	fubar	fifty
47	0.285714285714	0.0	1.0	0.714285714286	0.962311557789	24	0.0176982591876	0.242490842491	PDweights_p	rho	linsi	fubar	fifty
48	0.193548387097	0.0	1.0	0.806451612903	0.938271604938	0	0.0	0.296443486461	aarefaln	rho	linsi	fubar	zero
48	0.193548387097	0.0	1.0	0.806451612903	0.938271604938	16	0.00813786500718	0.296443486461	aguidance	rho	linsi	fubar	seventy
48	0.193548387097	0.0	1.0	0.806451612903	0.938271604938	16	0.00813786500718	0.296443486461	BMweights	rho	linsi	fubar	seventy
48	0.193548387097	0.0	1.0	0.806451612903	0.938271604938	16	0.00813786500718	0.296443486461	PDweights	rho	linsi	fubar	seventy
48	0.193548387097	0.0	1.0	0.806451612903	0.938271604938	23	0.0256582096697	0.296443486461	aguidance_p	rho	linsi	fubar	fifty
48	0.193548387097	0.0	1.0	0.806451612903	0.938271604938	23	0.0269985639062	0.296443486461	BMweights_p	rho	linsi	fubar	fifty
48	0.193548387097	0.0	1.0	0.806451612903	0.938271604938	23	0.0269985639062	0.296443486461	PDweights_p	rho	linsi	fubar	fifty
49	0.166666666667	0.0053050397878	0.994694960212	0.833333333333	0.933660933661	0	0.0	0.270876182641	aarefaln	rho	linsi	fubar	zero
49	0.133333333333	0.0053050397878	0.994694960212	0.866666666667	0.931203931204	17	0.0101551480959	0.270876182641	aguidance	rho	linsi	fubar	seventy
49	0.166666666667	0.0053050397878	0.994694960212	0.833333333333	0.933660933661	17	0.0101551480959	0.270876182641	BMweights	rho	linsi	fubar	seventy
49	0.133333333333	0.0053050397878	0.994694960212	0.866666666667	0.931203931204	17	0.0101551480959	0.270876182641	PDweights	rho	linsi	fubar	seventy
49	0.133333333333	0.0053050397878	0.994694960212	0.866666666667	0.931203931204	26	0.0227550540668	0.270876182641	aguidance_p	rho	linsi	fubar	fifty
49	0.133333333333	0.0053050397878	0.994694960212	0.866666666667	0.931203931204	26	0.0218147625764	0.270876182641	BMweights_p	rho	linsi	fubar	fifty
49	0.133333333333	0.0053050397878	0.994694960212	0.866666666667	0.931203931204	26	0.0227550540668	0.270876182641	PDweights_p	rho	linsi	fubar	fifty
50	0.290322580645	0.00271739130435	0.997282608696	0.709677419355	0.942355889724	0	0.0	0.233887733888	aarefaln	rho	linsi	fubar	zero
50	0.258064516129	0.00271739130435	0.997282608696	0.741935483871	0.93984962406	16	0.010079472766	0.233887733888	aguidance	rho	linsi	fubar	seventy
50	0.258064516129	0.00271739130435	0.997282608696	0.741935483871	0.93984962406	16	0.010079472766	0.233887733888	BMweights	rho	linsi	fubar	seventy
50	0.290322580645	0.00271739130435	0.997282608696	0.709677419355	0.942355889724	16	0.010079472766	0.233887733888	PDweights	rho	linsi	fubar	seventy
50	0.258064516129	0.00271739130435	0.997282608696	0.741935483871	0.93984962406	22	0.022000387672	0.233887733888	aguidance_p	rho	linsi	fubar	fifty
50	0.290322580645	0.00271739130435	0.997282608696	0.709677419355	0.942355889724	22	0.0144407830975	0.233887733888	BMweights_p	rho	linsi	fubar	fifty
50	0.290322580645	0.00271739130435	0.997282608696	0.709677419355	0.942355889724	22	0.0205466175615	0.233887733888	PDweights_p	rho	linsi	fubar	fifty
51	0.307692307692	0.0	1.0	0.692307692308	0.955	0	0.0	0.20803144751	aarefaln	rho	linsi	fubar	zero
51	0.269230769231	0.0	1.0	0.730769230769	0.9525	12	0.00914841849148	0.20803144751	aguidance	rho	linsi	fubar	seventy
51	0.307692307692	0.0	1.0	0.692307692308	0.955	12	0.00914841849148	0.20803144751	BMweights	rho	linsi	fubar	seventy
51	0.230769230769	0.0	1.0	0.769230769231	0.95	12	0.00914841849148	0.20803144751	PDweights	rho	linsi	fubar	seventy
51	0.307692307692	0.0	1.0	0.692307692308	0.955	20	0.0134306569343	0.20803144751	aguidance_p	rho	linsi	fubar	fifty
51	0.269230769231	0.0	1.0	0.730769230769	0.9525	20	0.0134306569343	0.20803144751	BMweights_p	rho	linsi	fubar	fifty
51	0.230769230769	0.0	1.0	0.769230769231	0.95	20	0.0134306569343	0.20803144751	PDweights_p	rho	linsi	fubar	fifty
52	0.21875	0.0	1.0	0.78125	0.938118811881	0	0.0	0.218425410206	aarefaln	rho	linsi	fubar	zero
52	0.25	0.0	1.0	0.75	0.940594059406	17	0.00712634822804	0.218425410206	aguidance	rho	linsi	fubar	seventy
52	0.25	0.0	1.0	0.75	0.940594059406	17	0.00712634822804	0.218425410206	BMweights	rho	linsi	fubar	seventy
52	0.25	0.0	1.0	0.75	0.940594059406	17	0.00712634822804	0.218425410206	PDweights	rho	linsi	fubar	seventy
52	0.25	0.0	1.0	0.75	0.940594059406	18	0.0171417565485	0.218425410206	aguidance_p	rho	linsi	fubar	fifty
52	0.25	0.0	1.0	0.75	0.940594059406	18	0.0171417565485	0.218425410206	BMweights_p	rho	linsi	fubar	fifty
52	0.25	0.0	1.0	0.75	0.940594059406	20	0.0173343605547	0.218425410206	PDweights_p	rho	linsi	fubar	fifty
53	0.214285714286	0.00557103064067	0.994428969359	0.785714285714	0.912718204489	0	0.0	0.224719940254	aarefaln	rho	linsi	fubar	zero
53	0.190476190476	0.00557103064067	0.994428969359	0.809523809524	0.910224438903	15	0.0112705905019	0.224719940254	aguidance	rho	linsi	fubar	seventy
53	0.190476190476	0.00557103064067	0.994428969359	0.809523809524	0.910224438903	15	0.0112705905019	0.224719940254	BMweights	rho	linsi	fubar	seventy
53	0.190476190476	0.00557103064067	0.994428969359	0.809523809524	0.910224438903	15	0.0112705905019	0.224719940254	PDweights	rho	linsi	fubar	seventy
53	0.214285714286	0.00557103064067	0.994428969359	0.785714285714	0.912718204489	21	0.0145458048358	0.224719940254	aguidance_p	rho	linsi	fubar	fifty
53	0.214285714286	0.00557103064067	0.994428969359	0.785714285714	0.912718204489	21	0.0145458048358	0.224719940254	BMweights_p	rho	linsi	fubar	fifty
53	0.214285714286	0.00557103064067	0.994428969359	0.785714285714	0.912718204489	21	0.0145458048358	0.224719940254	PDweights_p	rho	linsi	fubar	fifty
54	0.25641025641	0.0	1.0	0.74358974359	0.926952141058	0	0.0	0.283902372138	aarefaln	rho	linsi	fubar	zero
54	0.282051282051	0.0	1.0	0.717948717949	0.929471032746	20	0.0111057922451	0.283902372138	aguidance	rho	linsi	fubar	seventy
54	0.25641025641	0.0	1.0	0.74358974359	0.926952141058	20	0.0109143130685	0.283902372138	BMweights	rho	linsi	fubar	seventy
54	0.282051282051	0.0	1.0	0.717948717949	0.929471032746	20	0.0111057922451	0.283902372138	PDweights	rho	linsi	fubar	seventy
54	0.25641025641	0.0	1.0	0.74358974359	0.926952141058	23	0.0277644806127	0.283902372138	aguidance_p	rho	linsi	fubar	fifty
54	0.282051282051	0.0	1.0	0.717948717949	0.929471032746	23	0.028434657731	0.283902372138	BMweights_p	rho	linsi	fubar	fifty
54	0.282051282051	0.0	1.0	0.717948717949	0.929471032746	23	0.028434657731	0.283902372138	PDweights_p	rho	linsi	fubar	fifty
55	0.212121212121	0.0	1.0	0.787878787879	0.935483870968	0	0.0	0.23135642983	aarefaln	rho	linsi	fubar	zero
55	0.212121212121	0.0	1.0	0.787878787879	0.935483870968	16	0.00744843391902	0.23135642983	aguidance	rho	linsi	fubar	seventy
55	0.212121212121	0.0	1.0	0.787878787879	0.935483870968	16	0.00744843391902	0.23135642983	BMweights	rho	linsi	fubar	seventy
55	0.212121212121	0.0	1.0	0.787878787879	0.935483870968	16	0.00744843391902	0.23135642983	PDweights	rho	linsi	fubar	seventy
55	0.212121212121	0.0	1.0	0.787878787879	0.935483870968	25	0.0248281130634	0.23135642983	aguidance_p	rho	linsi	fubar	fifty
55	0.212121212121	0.0	1.0	0.787878787879	0.935483870968	24	0.0208174178762	0.23135642983	BMweights_p	rho	linsi	fubar	fifty
55	0.212121212121	0.0	1.0	0.787878787879	0.935483870968	24	0.0238731856379	0.23135642983	PDweights_p	rho	linsi	fubar	fifty
56	0.147058823529	0.0	1.0	0.852941176471	0.927135678392	0	0.0	0.329827052142	aarefaln	rho	linsi	fubar	zero
56	0.147058823529	0.0	1.0	0.852941176471	0.927135678392	14	0.0156957149735	0.329827052142	aguidance	rho	linsi	fubar	seventy
56	0.176470588235	0.0	1.0	0.823529411765	0.929648241206	14	0.0156957149735	0.329827052142	BMweights	rho	linsi	fubar	seventy
56	0.176470588235	0.0	1.0	0.823529411765	0.929648241206	14	0.0156957149735	0.329827052142	PDweights	rho	linsi	fubar	seventy
56	0.147058823529	0.0	1.0	0.852941176471	0.927135678392	24	0.0373615792008	0.329827052142	aguidance_p	rho	linsi	fubar	fifty
56	0.147058823529	0.0	1.0	0.852941176471	0.927135678392	25	0.0402503610977	0.329827052142	BMweights_p	rho	linsi	fubar	fifty
56	0.147058823529	0.0	1.0	0.852941176471	0.927135678392	25	0.0400577756379	0.329827052142	PDweights_p	rho	linsi	fubar	fifty
57	0.222222222222	0.0	1.0	0.777777777778	0.929648241206	0	0.0	0.291082368958	aarefaln	rho	linsi	fubar	zero
57	0.222222222222	0.0	1.0	0.777777777778	0.929648241206	18	0.0122911465335	0.291082368958	aguidance	rho	linsi	fubar	seventy
57	0.222222222222	0.0	1.0	0.777777777778	0.929648241206	18	0.0119070482043	0.291082368958	BMweights	rho	linsi	fubar	seventy
57	0.222222222222	0.0	1.0	0.777777777778	0.929648241206	18	0.0121951219512	0.291082368958	PDweights	rho	linsi	fubar	seventy
57	0.222222222222	0.0	1.0	0.777777777778	0.929648241206	26	0.0232379489149	0.291082368958	aguidance_p	rho	linsi	fubar	fifty
57	0.222222222222	0.0	1.0	0.777777777778	0.929648241206	26	0.0232379489149	0.291082368958	BMweights_p	rho	linsi	fubar	fifty
57	0.222222222222	0.0	1.0	0.777777777778	0.929648241206	26	0.0232379489149	0.291082368958	PDweights_p	rho	linsi	fubar	fifty
58	0.133333333333	0.00279329608939	0.997206703911	0.866666666667	0.900744416873	0	0.0	0.330930781658	aarefaln	rho	linsi	fubar	zero
58	0.155555555556	0.00279329608939	0.997206703911	0.844444444444	0.903225806452	18	0.0117013372957	0.330930781658	aguidance	rho	linsi	fubar	seventy
58	0.155555555556	0.00279329608939	0.997206703911	0.844444444444	0.903225806452	18	0.0109583952452	0.330930781658	BMweights	rho	linsi	fubar	seventy
58	0.155555555556	0.00279329608939	0.997206703911	0.844444444444	0.903225806452	18	0.0117013372957	0.330930781658	PDweights	rho	linsi	fubar	seventy
58	0.155555555556	0.00279329608939	0.997206703911	0.844444444444	0.903225806452	24	0.0532132243685	0.330930781658	aguidance_p	rho	linsi	fubar	fifty
58	0.155555555556	0.00279329608939	0.997206703911	0.844444444444	0.903225806452	24	0.035382615156	0.330930781658	BMweights_p	rho	linsi	fubar	fifty
58	0.155555555556	0.00279329608939	0.997206703911	0.844444444444	0.903225806452	24	0.0429977711738	0.330930781658	PDweights_p	rho	linsi	fubar	fifty
59	0.117647058824	0.00280898876404	0.997191011236	0.882352941176	0.920512820513	0	0.0	0.157683964625	aarefaln	rho	linsi	fubar	zero
59	0.117647058824	0.00280898876404	0.997191011236	0.882352941176	0.920512820513	14	0.00515055467512	0.157683964625	aguidance	rho	linsi	fubar	seventy
59	0.147058823529	0.00280898876404	0.997191011236	0.852941176471	0.923076923077	14	0.00515055467512	0.157683964625	BMweights	rho	linsi	fubar	seventy
59	0.147058823529	0.00280898876404	0.997191011236	0.852941176471	0.923076923077	14	0.00515055467512	0.157683964625	PDweights	rho	linsi	fubar	seventy
59	0.117647058824	0.00280898876404	0.997191011236	0.882352941176	0.920512820513	23	0.0152535657686	0.157683964625	aguidance_p	rho	linsi	fubar	fifty
59	0.117647058824	0.00280898876404	0.997191011236	0.882352941176	0.920512820513	24	0.0168383518225	0.157683964625	BMweights_p	rho	linsi	fubar	fifty
59	0.147058823529	0.00280898876404	0.997191011236	0.852941176471	0.923076923077	24	0.0168383518225	0.157683964625	PDweights_p	rho	linsi	fubar	fifty
60	0.263157894737	0.0	1.0	0.736842105263	0.930864197531	0	0.0	0.243395124799	aarefaln	rho	linsi	fubar	zero
60	0.263157894737	0.0	1.0	0.736842105263	0.930864197531	14	0.00810263335584	0.243395124799	aguidance	rho	linsi	fubar	seventy
60	0.263157894737	0.0	1.0	0.736842105263	0.930864197531	14	0.00810263335584	0.243395124799	BMweights	rho	linsi	fubar	seventy
60	0.263157894737	0.0	1.0	0.736842105263	0.930864197531	20	0.00897077264397	0.243395124799	PDweights	rho	linsi	fubar	seventy
60	0.263157894737	0.0	1.0	0.736842105263	0.930864197531	24	0.0201601234687	0.243395124799	aguidance_p	rho	linsi	fubar	fifty
60	0.236842105263	0.0	1.0	0.763157894737	0.928395061728	24	0.0201601234687	0.243395124799	BMweights_p	rho	linsi	fubar	fifty
60	0.263157894737	0.0	1.0	0.736842105263	0.930864197531	24	0.0201601234687	0.243395124799	PDweights_p	rho	linsi	fubar	fifty
61	0.1875	0.0	1.0	0.8125	0.93734939759	0	0.0	0.166718676861	aarefaln	rho	linsi	fubar	zero
61	0.1875	0.0	1.0	0.8125	0.93734939759	15	0.00533657897201	0.166718676861	aguidance	rho	linsi	fubar	seventy
61	0.1875	0.0	1.0	0.8125	0.93734939759	15	0.00533657897201	0.166718676861	BMweights	rho	linsi	fubar	seventy
61	0.1875	0.0	1.0	0.8125	0.93734939759	15	0.00589832412695	0.166718676861	PDweights	rho	linsi	fubar	seventy
61	0.1875	0.0	1.0	0.8125	0.93734939759	25	0.0129201385638	0.166718676861	aguidance_p	rho	linsi	fubar	fifty
61	0.1875	0.0	1.0	0.8125	0.93734939759	25	0.0129201385638	0.166718676861	BMweights_p	rho	linsi	fubar	fifty
61	0.1875	0.0	1.0	0.8125	0.93734939759	25	0.0129201385638	0.166718676861	PDweights_p	rho	linsi	fubar	fifty
62	0.36	0.0	1.0	0.64	0.960396039604	0	0.0	0.295232936078	aarefaln	rho	linsi	fubar	zero
62	0.36	0.0	1.0	0.64	0.960396039604	19	0.0148923904689	0.295232936078	aguidance	rho	linsi	fubar	seventy
62	0.36	0.0	1.0	0.64	0.960396039604	19	0.0147963105304	0.295232936078	BMweights	rho	linsi	fubar	seventy
62	0.36	0.0	1.0	0.64	0.960396039604	19	0.0150845503459	0.295232936078	PDweights	rho	linsi	fubar	seventy
62	0.36	0.0	1.0	0.64	0.960396039604	25	0.0209454265949	0.295232936078	aguidance_p	rho	linsi	fubar	fifty
62	0.36	0.0	1.0	0.64	0.960396039604	26	0.0376633358955	0.295232936078	BMweights_p	rho	linsi	fubar	fifty
62	0.36	0.0	1.0	0.64	0.960396039604	26	0.0376633358955	0.295232936078	PDweights_p	rho	linsi	fubar	fifty
63	0.314285714286	0.00273224043716	0.997267759563	0.685714285714	0.937655860349	0	0.0	0.258364312268	aarefaln	rho	linsi	fubar	zero
63	0.285714285714	0.00273224043716	0.997267759563	0.714285714286	0.935162094763	14	0.0124349334876	0.258364312268	aguidance	rho	linsi	fubar	seventy
63	0.314285714286	0.00273224043716	0.997267759563	0.685714285714	0.937655860349	14	0.0122421438211	0.258364312268	BMweights	rho	linsi	fubar	seventy
63	0.257142857143	0.00273224043716	0.997267759563	0.742857142857	0.932668329177	14	0.0124349334876	0.258364312268	PDweights	rho	linsi	fubar	seventy
63	0.314285714286	0.00273224043716	0.997267759563	0.685714285714	0.937655860349	16	0.0159051474841	0.258364312268	aguidance_p	rho	linsi	fubar	fifty
63	0.285714285714	0.00273224043716	0.997267759563	0.714285714286	0.935162094763	16	0.0159051474841	0.258364312268	BMweights_p	rho	linsi	fubar	fifty
63	0.285714285714	0.00273224043716	0.997267759563	0.714285714286	0.935162094763	16	0.0159051474841	0.258364312268	PDweights_p	rho	linsi	fubar	fifty
64	0.16	0.00263852242744	0.997361477573	0.84	0.945544554455	0	0.0	0.210814927647	aarefaln	rho	linsi	fubar	zero
64	0.16	0.00263852242744	0.997361477573	0.84	0.945544554455	17	0.00743099787686	0.210814927647	aguidance	rho	linsi	fubar	seventy
64	0.16	0.00263852242744	0.997361477573	0.84	0.945544554455	18	0.00762401080872	0.210814927647	BMweights	rho	linsi	fubar	seventy
64	0.16	0.00263852242744	0.997361477573	0.84	0.945544554455	17	0.00752750434279	0.210814927647	PDweights	rho	linsi	fubar	seventy
64	0.16	0.00263852242744	0.997361477573	0.84	0.945544554455	24	0.0261532522679	0.210814927647	aguidance_p	rho	linsi	fubar	fifty
64	0.16	0.00263852242744	0.997361477573	0.84	0.945544554455	24	0.0145724763559	0.210814927647	BMweights_p	rho	linsi	fubar	fifty
64	0.16	0.00263852242744	0.997361477573	0.84	0.945544554455	24	0.0261532522679	0.210814927647	PDweights_p	rho	linsi	fubar	fifty
65	0.125	0.00273224043716	0.997267759563	0.875	0.911330049261	0	0.0	0.303178963893	aarefaln	rho	linsi	fubar	zero
65	0.125	0.00273224043716	0.997267759563	0.875	0.911330049261	16	0.00995024875622	0.303178963893	aguidance	rho	linsi	fubar	seventy
65	0.125	0.00273224043716	0.997267759563	0.875	0.911330049261	16	0.00976250821365	0.303178963893	BMweights	rho	linsi	fubar	seventy
65	0.125	0.00273224043716	0.997267759563	0.875	0.911330049261	16	0.0101379892988	0.303178963893	PDweights	rho	linsi	fubar	seventy
65	0.125	0.00273224043716	0.997267759563	0.875	0.911330049261	24	0.0295691354548	0.303178963893	aguidance_p	rho	linsi	fubar	fifty
65	0.125	0.00273224043716	0.997267759563	0.875	0.911330049261	24	0.0295691354548	0.303178963893	BMweights_p	rho	linsi	fubar	fifty
65	0.125	0.00273224043716	0.997267759563	0.875	0.911330049261	24	0.0295691354548	0.303178963893	PDweights_p	rho	linsi	fubar	fifty
66	0.366666666667	0.0	1.0	0.633333333333	0.952141057935	0	0.0	0.315151122065	aarefaln	rho	linsi	fubar	zero
66	0.333333333333	0.0	1.0	0.666666666667	0.949622166247	20	0.0141111847713	0.315151122065	aguidance	rho	linsi	fubar	seventy
66	0.333333333333	0.0	1.0	0.666666666667	0.949622166247	25	0.0144900085235	0.315151122065	BMweights	rho	linsi	fubar	seventy
66	0.333333333333	0.0	1.0	0.666666666667	0.949622166247	25	0.0147741263377	0.315151122065	PDweights	rho	linsi	fubar	seventy
66	0.333333333333	0.0	1.0	0.666666666667	0.949622166247	25	0.0331470783218	0.315151122065	aguidance_p	rho	linsi	fubar	fifty
66	0.333333333333	0.0	1.0	0.666666666667	0.949622166247	25	0.0331470783218	0.315151122065	BMweights_p	rho	linsi	fubar	fifty
66	0.333333333333	0.0	1.0	0.666666666667	0.949622166247	25	0.0331470783218	0.315151122065	PDweights_p	rho	linsi	fubar	fifty
67	0.115384615385	0.0	1.0	0.884615384615	0.940104166667	0	0.0	0.339350666846	aarefaln	rho	linsi	fubar	zero
67	0.115384615385	0.0	1.0	0.884615384615	0.940104166667	14	0.01661908646	0.339350666846	aguidance	rho	linsi	fubar	seventy
67	0.115384615385	0.0	1.0	0.884615384615	0.940104166667	14	0.0155995106036	0.339350666846	BMweights	rho	linsi	fubar	seventy
67	0.115384615385	0.0	1.0	0.884615384615	0.940104166667	14	0.01661908646	0.339350666846	PDweights	rho	linsi	fubar	seventy
67	0.115384615385	0.0	1.0	0.884615384615	0.940104166667	21	0.0278344208809	0.339350666846	aguidance_p	rho	linsi	fubar	fifty
67	0.115384615385	0.0	1.0	0.884615384615	0.940104166667	24	0.033544045677	0.339350666846	BMweights_p	rho	linsi	fubar	fifty
67	0.115384615385	0.0	1.0	0.884615384615	0.940104166667	24	0.033544045677	0.339350666846	PDweights_p	rho	linsi	fubar	fifty
68	0.193548387097	0.0	1.0	0.806451612903	0.937343358396	0	0.0	0.244223457151	aarefaln	rho	linsi	fubar	zero
68	0.193548387097	0.0	1.0	0.806451612903	0.937343358396	11	0.00899767801858	0.244223457151	aguidance	rho	linsi	fubar	seventy
68	0.225806451613	0.0	1.0	0.774193548387	0.93984962406	11	0.00880417956656	0.244223457151	BMweights	rho	linsi	fubar	seventy
68	0.225806451613	0.0	1.0	0.774193548387	0.93984962406	11	0.00899767801858	0.244223457151	PDweights	rho	linsi	fubar	seventy
68	0.225806451613	0.0	1.0	0.774193548387	0.93984962406	25	0.0247678018576	0.244223457151	aguidance_p	rho	linsi	fubar	fifty
68	0.225806451613	0.0	1.0	0.774193548387	0.93984962406	25	0.0274767801858	0.244223457151	BMweights_p	rho	linsi	fubar	fifty
68	0.225806451613	0.0	1.0	0.774193548387	0.93984962406	25	0.0274767801858	0.244223457151	PDweights_p	rho	linsi	fubar	fifty
69	0.266666666667	0.0	1.0	0.733333333333	0.971867007673	0	0.0	0.284981015328	aarefaln	rho	linsi	fubar	zero
69	0.266666666667	0.0	1.0	0.733333333333	0.971867007673	14	0.00855541351165	0.284981015328	aguidance	rho	linsi	fubar	seventy
69	0.266666666667	0.0	1.0	0.733333333333	0.971867007673	14	0.00835873733897	0.284981015328	BMweights	rho	linsi	fubar	seventy
69	0.266666666667	0.0	1.0	0.733333333333	0.971867007673	14	0.00855541351165	0.284981015328	PDweights	rho	linsi	fubar	seventy
69	0.333333333333	0.0	1.0	0.666666666667	0.97442455243	22	0.029993116334	0.284981015328	aguidance_p	rho	linsi	fubar	fifty
69	0.266666666667	0.0	1.0	0.733333333333	0.971867007673	24	0.0407119677451	0.284981015328	BMweights_p	rho	linsi	fubar	fifty
69	0.266666666667	0.0	1.0	0.733333333333	0.971867007673	24	0.0409086439178	0.284981015328	PDweights_p	rho	linsi	fubar	fifty
70	0.114285714286	0.0	1.0	0.885714285714	0.923645320197	0	0.0	0.321612349914	aarefaln	rho	linsi	fubar	zero
70	0.114285714286	0.0	1.0	0.885714285714	0.923645320197	17	0.0176018671594	0.321612349914	aguidance	rho	linsi	fubar	seventy
70	0.114285714286	0.0	1.0	0.885714285714	0.923645320197	23	0.0162403967714	0.321612349914	BMweights	rho	linsi	fubar	seventy
70	0.114285714286	0.0	1.0	0.885714285714	0.923645320197	23	0.0208110473597	0.321612349914	PDweights	rho	linsi	fubar	seventy
70	0.114285714286	0.0	1.0	0.885714285714	0.923645320197	25	0.0267431683361	0.321612349914	aguidance_p	rho	linsi	fubar	fifty
70	0.114285714286	0.0	1.0	0.885714285714	0.923645320197	25	0.0349119906642	0.321612349914	BMweights_p	rho	linsi	fubar	fifty
70	0.114285714286	0.0	1.0	0.885714285714	0.923645320197	25	0.0349119906642	0.321612349914	PDweights_p	rho	linsi	fubar	fifty
71	0.217391304348	0.0	1.0	0.782608695652	0.952	0	0.0	0.295086663802	aarefaln	rho	linsi	fubar	zero
71	0.217391304348	0.0	1.0	0.782608695652	0.952	15	0.00863645600488	0.295086663802	aguidance	rho	linsi	fubar	seventy
71	0.217391304348	0.0	1.0	0.782608695652	0.952	15	0.00812842918106	0.295086663802	BMweights	rho	linsi	fubar	seventy
71	0.217391304348	0.0	1.0	0.782608695652	0.952	15	0.00863645600488	0.295086663802	PDweights	rho	linsi	fubar	seventy
71	0.217391304348	0.0	1.0	0.782608695652	0.952	23	0.0406421459053	0.295086663802	aguidance_p	rho	linsi	fubar	fifty
71	0.217391304348	0.0	1.0	0.782608695652	0.952	21	0.0378988010567	0.295086663802	BMweights_p	rho	linsi	fubar	fifty
71	0.217391304348	0.0	1.0	0.782608695652	0.952	21	0.0390164600691	0.295086663802	PDweights_p	rho	linsi	fubar	fifty
72	0.258064516129	0.00271002710027	0.9972899729	0.741935483871	0.94	0	0.0	0.212656081394	aarefaln	rho	linsi	fubar	zero
