count	tprate	fprate	tnrate	fnrate	accuracy	taxamasked	percentmasked	percentgaps	case	gene	aligner	method	penal
27	0.576923076923	0.0188172043011	0.981182795699	0.423076923077	0.954773869347	99	0.00746979803879	0.532593859107	PDweights	flat	linsi	fubar	no
27	0.576923076923	0.0188172043011	0.981182795699	0.423076923077	0.954773869347	149	0.0477390796471	0.532593859107	guidance_p	flat	linsi	fubar	yes
27	0.576923076923	0.0161290322581	0.983870967742	0.423076923077	0.957286432161	158	0.0457717254311	0.532593859107	BMweights_p	flat	linsi	fubar	yes
27	0.576923076923	0.0188172043011	0.981182795699	0.423076923077	0.954773869347	153	0.0491223755802	0.532593859107	PDweights_p	flat	linsi	fubar	yes
28	0.371428571429	0.00281690140845	0.997183098592	0.628571428571	0.941025641026	0	0.0	0.607486474071	arefaln	flat	linsi	fubar	azero
28	0.457142857143	0.0	1.0	0.542857142857	0.951282051282	71	0.00968774889875	0.607486474071	guidance	flat	linsi	fubar	no
28	0.428571428571	0.0	1.0	0.571428571429	0.948717948718	74	0.0094926935518	0.607486474071	BMweights	flat	linsi	fubar	no
28	0.457142857143	0.0	1.0	0.542857142857	0.951282051282	81	0.0101753872661	0.607486474071	PDweights	flat	linsi	fubar	no
28	0.457142857143	0.0	1.0	0.542857142857	0.951282051282	128	0.0157994831033	0.607486474071	guidance_p	flat	linsi	fubar	yes
28	0.457142857143	0.0	1.0	0.542857142857	0.951282051282	139	0.0237317338795	0.607486474071	BMweights_p	flat	linsi	fubar	yes
28	0.457142857143	0.0	1.0	0.542857142857	0.951282051282	139	0.0237479884917	0.607486474071	PDweights_p	flat	linsi	fubar	yes
29	0.818181818182	0.0103092783505	0.989690721649	0.181818181818	0.976247030879	0	0.0	0.520144665461	arefaln	flat	linsi	fubar	azero
29	0.818181818182	0.0154639175258	0.984536082474	0.181818181818	0.971496437055	78	0.00663249924631	0.520144665461	guidance	flat	linsi	fubar	no
29	0.818181818182	0.0128865979381	0.987113402062	0.181818181818	0.973871733967	79	0.00637624359361	0.520144665461	BMweights	flat	linsi	fubar	no
29	0.818181818182	0.0154639175258	0.984536082474	0.181818181818	0.971496437055	96	0.00712993668978	0.520144665461	PDweights	flat	linsi	fubar	no
29	0.818181818182	0.0154639175258	0.984536082474	0.181818181818	0.971496437055	138	0.0133554416642	0.520144665461	guidance_p	flat	linsi	fubar	yes
29	0.818181818182	0.0154639175258	0.984536082474	0.181818181818	0.971496437055	138	0.0133554416642	0.520144665461	BMweights_p	flat	linsi	fubar	yes
29	0.818181818182	0.0154639175258	0.984536082474	0.181818181818	0.971496437055	138	0.0133554416642	0.520144665461	PDweights_p	flat	linsi	fubar	yes
30	0.555555555556	0.00281690140845	0.997183098592	0.444444444444	0.95652173913	0	0.0	0.426003035014	arefaln	flat	linsi	fubar	azero
30	0.555555555556	0.00281690140845	0.997183098592	0.444444444444	0.95652173913	56	0.00414295616849	0.426003035014	guidance	flat	linsi	fubar	no
30	0.555555555556	0.00281690140845	0.997183098592	0.444444444444	0.95652173913	56	0.00391726984025	0.426003035014	BMweights	flat	linsi	fubar	no
30	0.555555555556	0.00281690140845	0.997183098592	0.444444444444	0.95652173913	78	0.00462656972902	0.426003035014	PDweights	flat	linsi	fubar	no
30	0.555555555556	0.00281690140845	0.997183098592	0.444444444444	0.95652173913	135	0.0142504795834	0.426003035014	guidance_p	flat	linsi	fubar	yes
30	0.555555555556	0.00281690140845	0.997183098592	0.444444444444	0.95652173913	135	0.0142504795834	0.426003035014	BMweights_p	flat	linsi	fubar	yes
30	0.555555555556	0.00281690140845	0.997183098592	0.444444444444	0.95652173913	135	0.0146696113359	0.426003035014	PDweights_p	flat	linsi	fubar	yes
31	0.648648648649	0.00259067357513	0.997409326425	0.351351351351	0.966903073286	0	0.0	0.508717182372	arefaln	flat	linsi	fubar	azero
31	0.648648648649	0.00259067357513	0.997409326425	0.351351351351	0.966903073286	55	0.00535293591388	0.508717182372	guidance	flat	linsi	fubar	no
31	0.648648648649	0.00259067357513	0.997409326425	0.351351351351	0.966903073286	57	0.00505472221394	0.508717182372	BMweights	flat	linsi	fubar	no
31	0.648648648649	0.00259067357513	0.997409326425	0.351351351351	0.966903073286	62	0.00554677481884	0.508717182372	PDweights	flat	linsi	fubar	no
31	0.648648648649	0.00259067357513	0.997409326425	0.351351351351	0.966903073286	140	0.0157456833567	0.508717182372	guidance_p	flat	linsi	fubar	yes
31	0.648648648649	0.00259067357513	0.997409326425	0.351351351351	0.966903073286	119	0.0146870247219	0.508717182372	BMweights_p	flat	linsi	fubar	yes
31	0.648648648649	0.00259067357513	0.997409326425	0.351351351351	0.966903073286	140	0.0157158619867	0.508717182372	PDweights_p	flat	linsi	fubar	yes
32	0.46875	0.0173267326733	0.982673267327	0.53125	0.94495412844	0	0.0	0.539692684067	arefaln	flat	linsi	fubar	azero
32	0.5	0.0222772277228	0.977722772277	0.5	0.942660550459	86	0.00731528895391	0.539692684067	guidance	flat	linsi	fubar	no
32	0.5	0.0222772277228	0.977722772277	0.5	0.942660550459	65	0.00634489348044	0.539692684067	BMweights	flat	linsi	fubar	no
32	0.5	0.0222772277228	0.977722772277	0.5	0.942660550459	89	0.00777809294896	0.539692684067	PDweights	flat	linsi	fubar	no
32	0.5	0.0222772277228	0.977722772277	0.5	0.942660550459	116	0.022662466596	0.539692684067	guidance_p	flat	linsi	fubar	yes
32	0.40625	0.0222772277228	0.977722772277	0.59375	0.935779816514	150	0.0690025827449	0.539692684067	BMweights_p	flat	linsi	fubar	yes
32	0.40625	0.0222772277228	0.977722772277	0.59375	0.935779816514	150	0.0687189286834	0.539692684067	PDweights_p	flat	linsi	fubar	yes
33	0.6	0.00542005420054	0.994579945799	0.4	0.960396039604	0	0.0	0.524988445081	arefaln	flat	linsi	fubar	azero
33	0.6	0.00542005420054	0.994579945799	0.4	0.960396039604	71	0.00543009149547	0.524988445081	guidance	flat	linsi	fubar	no
33	0.6	0.00542005420054	0.994579945799	0.4	0.960396039604	69	0.0049906621259	0.524988445081	BMweights	flat	linsi	fubar	no
33	0.6	0.00542005420054	0.994579945799	0.4	0.960396039604	73	0.00546147930758	0.524988445081	PDweights	flat	linsi	fubar	no
33	0.628571428571	0.00542005420054	0.994579945799	0.371428571429	0.962871287129	132	0.0208415072427	0.524988445081	guidance_p	flat	linsi	fubar	yes
33	0.628571428571	0.00813008130081	0.991869918699	0.371428571429	0.960396039604	154	0.0350758800358	0.524988445081	BMweights_p	flat	linsi	fubar	yes
33	0.628571428571	0.00813008130081	0.991869918699	0.371428571429	0.960396039604	152	0.0343539603572	0.524988445081	PDweights_p	flat	linsi	fubar	yes
34	0.566666666667	0.0132275132275	0.986772486772	0.433333333333	0.955882352941	0	0.0	0.571982345784	arefaln	flat	linsi	fubar	azero
34	0.566666666667	0.0132275132275	0.986772486772	0.433333333333	0.955882352941	62	0.00772615249701	0.571982345784	guidance	flat	linsi	fubar	no
34	0.533333333333	0.0132275132275	0.986772486772	0.466666666667	0.953431372549	59	0.00731792134747	0.571982345784	BMweights	flat	linsi	fubar	no
34	0.566666666667	0.0132275132275	0.986772486772	0.433333333333	0.955882352941	74	0.00846701643508	0.571982345784	PDweights	flat	linsi	fubar	no
34	0.566666666667	0.015873015873	0.984126984127	0.433333333333	0.953431372549	127	0.0391448313401	0.571982345784	guidance_p	flat	linsi	fubar	yes
34	0.566666666667	0.0132275132275	0.986772486772	0.433333333333	0.955882352941	158	0.0404451231497	0.571982345784	BMweights_p	flat	linsi	fubar	yes
34	0.566666666667	0.0132275132275	0.986772486772	0.433333333333	0.955882352941	158	0.0404451231497	0.571982345784	PDweights_p	flat	linsi	fubar	yes
35	0.41935483871	0.00295857988166	0.997041420118	0.58064516129	0.948509485095	0	0.0	0.476082991748	arefaln	flat	linsi	fubar	azero
35	0.41935483871	0.00295857988166	0.997041420118	0.58064516129	0.948509485095	79	0.00579030812711	0.476082991748	guidance	flat	linsi	fubar	no
35	0.41935483871	0.00295857988166	0.997041420118	0.58064516129	0.948509485095	75	0.00535948162956	0.476082991748	BMweights	flat	linsi	fubar	no
35	0.41935483871	0.00295857988166	0.997041420118	0.58064516129	0.948509485095	97	0.00635899910388	0.476082991748	PDweights	flat	linsi	fubar	no
35	0.41935483871	0.00295857988166	0.997041420118	0.58064516129	0.948509485095	136	0.012855862687	0.476082991748	guidance_p	flat	linsi	fubar	yes
35	0.41935483871	0.00295857988166	0.997041420118	0.58064516129	0.948509485095	152	0.0143034397188	0.476082991748	BMweights_p	flat	linsi	fubar	yes
35	0.41935483871	0.00295857988166	0.997041420118	0.58064516129	0.948509485095	150	0.0149238298752	0.476082991748	PDweights_p	flat	linsi	fubar	yes
36	0.352941176471	0.0106951871658	0.989304812834	0.647058823529	0.936274509804	0	0.0	0.535197623353	arefaln	flat	linsi	fubar	azero
36	0.352941176471	0.0133689839572	0.986631016043	0.647058823529	0.933823529412	68	0.00589751902799	0.535197623353	guidance	flat	linsi	fubar	no
36	0.352941176471	0.0160427807487	0.983957219251	0.647058823529	0.93137254902	67	0.00574313371312	0.535197623353	BMweights	flat	linsi	fubar	no
36	0.352941176471	0.0160427807487	0.983957219251	0.647058823529	0.93137254902	70	0.00609821993732	0.535197623353	PDweights	flat	linsi	fubar	no
36	0.323529411765	0.0160427807487	0.983957219251	0.676470588235	0.928921568627	131	0.0150062526053	0.535197623353	guidance_p	flat	linsi	fubar	yes
36	0.323529411765	0.0133689839572	0.986631016043	0.676470588235	0.93137254902	138	0.0173837864542	0.535197623353	BMweights_p	flat	linsi	fubar	yes
36	0.323529411765	0.0160427807487	0.983957219251	0.676470588235	0.928921568627	138	0.0174301020487	0.535197623353	PDweights_p	flat	linsi	fubar	yes
37	0.54347826087	0.00490196078431	0.995098039216	0.45652173913	0.949339207048	0	0.0	0.502873684063	arefaln	flat	linsi	fubar	azero
37	0.586956521739	0.00735294117647	0.992647058824	0.413043478261	0.95154185022	63	0.00563960128019	0.502873684063	guidance	flat	linsi	fubar	no
37	0.586956521739	0.00735294117647	0.992647058824	0.413043478261	0.95154185022	70	0.00542811623218	0.502873684063	BMweights	flat	linsi	fubar	no
37	0.586956521739	0.00735294117647	0.992647058824	0.413043478261	0.95154185022	80	0.00633045243701	0.502873684063	PDweights	flat	linsi	fubar	no
37	0.565217391304	0.00735294117647	0.992647058824	0.434782608696	0.949339207048	139	0.023982404444	0.502873684063	guidance_p	flat	linsi	fubar	yes
37	0.565217391304	0.00735294117647	0.992647058824	0.434782608696	0.949339207048	138	0.0386735657789	0.502873684063	BMweights_p	flat	linsi	fubar	yes
37	0.54347826087	0.00735294117647	0.992647058824	0.45652173913	0.947136563877	158	0.0495438972465	0.502873684063	PDweights_p	flat	linsi	fubar	yes
38	0.416666666667	0.0111420612813	0.988857938719	0.583333333333	0.936708860759	0	0.0	0.398859601729	arefaln	flat	linsi	fubar	azero
38	0.472222222222	0.0111420612813	0.988857938719	0.527777777778	0.941772151899	83	0.00426918323784	0.398859601729	guidance	flat	linsi	fubar	no
38	0.472222222222	0.0111420612813	0.988857938719	0.527777777778	0.941772151899	83	0.00383584508964	0.398859601729	BMweights	flat	linsi	fubar	no
38	0.472222222222	0.0111420612813	0.988857938719	0.527777777778	0.941772151899	85	0.00449387709246	0.398859601729	PDweights	flat	linsi	fubar	no
38	0.472222222222	0.0111420612813	0.988857938719	0.527777777778	0.941772151899	137	0.0145248527453	0.398859601729	guidance_p	flat	linsi	fubar	yes
38	0.444444444444	0.0111420612813	0.988857938719	0.555555555556	0.939240506329	138	0.0158409167509	0.398859601729	BMweights_p	flat	linsi	fubar	yes
38	0.444444444444	0.0111420612813	0.988857938719	0.555555555556	0.939240506329	138	0.0158409167509	0.398859601729	PDweights_p	flat	linsi	fubar	yes
39	0.625	0.0145348837209	0.985465116279	0.375	0.961956521739	0	0.0	0.562170280812	arefaln	flat	linsi	fubar	azero
39	0.625	0.0116279069767	0.988372093023	0.375	0.964673913043	54	0.00614407864421	0.562170280812	guidance	flat	linsi	fubar	no
39	0.625	0.0116279069767	0.988372093023	0.375	0.964673913043	53	0.00600754356322	0.562170280812	BMweights	flat	linsi	fubar	no
39	0.625	0.0116279069767	0.988372093023	0.375	0.964673913043	61	0.0069632891301	0.562170280812	PDweights	flat	linsi	fubar	no
39	0.625	0.0116279069767	0.988372093023	0.375	0.964673913043	129	0.021401873944	0.562170280812	guidance_p	flat	linsi	fubar	yes
39	0.625	0.0116279069767	0.988372093023	0.375	0.964673913043	129	0.0213677401737	0.562170280812	BMweights_p	flat	linsi	fubar	yes
39	0.625	0.0116279069767	0.988372093023	0.375	0.964673913043	129	0.021401873944	0.562170280812	PDweights_p	flat	linsi	fubar	yes
40	0.473684210526	0.0141242937853	0.985875706215	0.526315789474	0.959785522788	0	0.0	0.542680748622	arefaln	flat	linsi	fubar	azero
40	0.473684210526	0.0141242937853	0.985875706215	0.526315789474	0.959785522788	50	0.00623206371309	0.542680748622	guidance	flat	linsi	fubar	no
40	0.473684210526	0.0141242937853	0.985875706215	0.526315789474	0.959785522788	55	0.0060962149128	0.542680748622	BMweights	flat	linsi	fubar	no
40	0.473684210526	0.0141242937853	0.985875706215	0.526315789474	0.959785522788	64	0.0072848919153	0.542680748622	PDweights	flat	linsi	fubar	no
40	0.473684210526	0.0141242937853	0.985875706215	0.526315789474	0.959785522788	110	0.0143999728302	0.542680748622	guidance_p	flat	linsi	fubar	yes
40	0.473684210526	0.0141242937853	0.985875706215	0.526315789474	0.959785522788	110	0.0143999728302	0.542680748622	BMweights_p	flat	linsi	fubar	yes
40	0.473684210526	0.0141242937853	0.985875706215	0.526315789474	0.959785522788	110	0.0143999728302	0.542680748622	PDweights_p	flat	linsi	fubar	yes
41	0.594594594595	0.0103626943005	0.989637305699	0.405405405405	0.955082742317	0	0.0	0.511150234742	arefaln	flat	linsi	fubar	azero
41	0.621621621622	0.0103626943005	0.989637305699	0.378378378378	0.957446808511	75	0.00697494187548	0.511150234742	guidance	flat	linsi	fubar	no
41	0.621621621622	0.0103626943005	0.989637305699	0.378378378378	0.957446808511	74	0.00674700259851	0.511150234742	BMweights	flat	linsi	fubar	no
41	0.621621621622	0.0103626943005	0.989637305699	0.378378378378	0.957446808511	75	0.00709650948987	0.511150234742	PDweights	flat	linsi	fubar	no
41	0.621621621622	0.0103626943005	0.989637305699	0.378378378378	0.957446808511	142	0.0225507924689	0.511150234742	guidance_p	flat	linsi	fubar	yes
41	0.621621621622	0.0103626943005	0.989637305699	0.378378378378	0.957446808511	151	0.0153934991718	0.511150234742	BMweights_p	flat	linsi	fubar	yes
41	0.621621621622	0.0103626943005	0.989637305699	0.378378378378	0.957446808511	140	0.0252860637926	0.511150234742	PDweights_p	flat	linsi	fubar	yes
42	0.5	0.0138888888889	0.986111111111	0.5	0.941919191919	0	0.0	0.501463657858	arefaln	flat	linsi	fubar	azero
42	0.611111111111	0.0111111111111	0.988888888889	0.388888888889	0.954545454545	61	0.00558145537255	0.501463657858	guidance	flat	linsi	fubar	no
42	0.611111111111	0.0111111111111	0.988888888889	0.388888888889	0.954545454545	61	0.00543627300737	0.501463657858	BMweights	flat	linsi	fubar	no
42	0.611111111111	0.0111111111111	0.988888888889	0.388888888889	0.954545454545	64	0.0058395573551	0.501463657858	PDweights	flat	linsi	fubar	no
42	0.638888888889	0.0111111111111	0.988888888889	0.361111111111	0.957070707071	102	0.0151473601007	0.501463657858	guidance_p	flat	linsi	fubar	yes
42	0.638888888889	0.0111111111111	0.988888888889	0.361111111111	0.957070707071	102	0.0151312287268	0.501463657858	BMweights_p	flat	linsi	fubar	yes
42	0.611111111111	0.0111111111111	0.988888888889	0.388888888889	0.954545454545	102	0.0151473601007	0.501463657858	PDweights_p	flat	linsi	fubar	yes
43	0.514285714286	0.0140056022409	0.985994397759	0.485714285714	0.94387755102	0	0.0	0.473648021738	arefaln	flat	linsi	fubar	azero
43	0.514285714286	0.0112044817927	0.988795518207	0.485714285714	0.946428571429	64	0.00412358153517	0.473648021738	guidance	flat	linsi	fubar	no
43	0.514285714286	0.0112044817927	0.988795518207	0.485714285714	0.946428571429	69	0.00402914837024	0.473648021738	BMweights	flat	linsi	fubar	no
43	0.514285714286	0.0112044817927	0.988795518207	0.485714285714	0.946428571429	87	0.00500495774116	0.473648021738	PDweights	flat	linsi	fubar	no
43	0.542857142857	0.0112044817927	0.988795518207	0.457142857143	0.948979591837	134	0.0339172450698	0.473648021738	guidance_p	flat	linsi	fubar	yes
43	0.514285714286	0.0112044817927	0.988795518207	0.485714285714	0.946428571429	134	0.0339172450698	0.473648021738	BMweights_p	flat	linsi	fubar	yes
43	0.542857142857	0.0112044817927	0.988795518207	0.457142857143	0.948979591837	134	0.0339172450698	0.473648021738	PDweights_p	flat	linsi	fubar	yes
44	0.592592592593	0.0153846153846	0.984615384615	0.407407407407	0.959232613909	0	0.0	0.552138874191	arefaln	flat	linsi	fubar	azero
44	0.592592592593	0.0153846153846	0.984615384615	0.407407407407	0.959232613909	77	0.0072098271762	0.552138874191	guidance	flat	linsi	fubar	no
44	0.592592592593	0.0153846153846	0.984615384615	0.407407407407	0.959232613909	81	0.00695233334848	0.552138874191	BMweights	flat	linsi	fubar	no
44	0.592592592593	0.0153846153846	0.984615384615	0.407407407407	0.959232613909	87	0.00752790778692	0.552138874191	PDweights	flat	linsi	fubar	no
44	0.592592592593	0.0153846153846	0.984615384615	0.407407407407	0.959232613909	141	0.018478968813	0.552138874191	guidance_p	flat	linsi	fubar	yes
44	0.592592592593	0.0153846153846	0.984615384615	0.407407407407	0.959232613909	141	0.0191302767301	0.552138874191	BMweights_p	flat	linsi	fubar	yes
44	0.592592592593	0.0153846153846	0.984615384615	0.407407407407	0.959232613909	141	0.0191302767301	0.552138874191	PDweights_p	flat	linsi	fubar	yes
45	0.594594594595	0.00516795865633	0.994832041344	0.405405405405	0.959905660377	0	0.0	0.450996446526	arefaln	flat	linsi	fubar	azero
45	0.621621621622	0.00516795865633	0.994832041344	0.378378378378	0.962264150943	63	0.00498120861421	0.450996446526	guidance	flat	linsi	fubar	no
45	0.594594594595	0.00516795865633	0.994832041344	0.405405405405	0.959905660377	63	0.00471276024578	0.450996446526	BMweights	flat	linsi	fubar	no
45	0.594594594595	0.00516795865633	0.994832041344	0.405405405405	0.959905660377	72	0.00577163992126	0.450996446526	PDweights	flat	linsi	fubar	no
45	0.648648648649	0.00516795865633	0.994832041344	0.351351351351	0.964622641509	145	0.0133031080356	0.450996446526	guidance_p	flat	linsi	fubar	yes
45	0.594594594595	0.00516795865633	0.994832041344	0.405405405405	0.959905660377	145	0.0133031080356	0.450996446526	BMweights_p	flat	linsi	fubar	yes
45	0.621621621622	0.00516795865633	0.994832041344	0.378378378378	0.962264150943	145	0.0132881942373	0.450996446526	PDweights_p	flat	linsi	fubar	yes
46	0.564102564103	0.0190735694823	0.980926430518	0.435897435897	0.940886699507	0	0.0	0.543501115231	arefaln	flat	linsi	fubar	azero
46	0.564102564103	0.0190735694823	0.980926430518	0.435897435897	0.940886699507	71	0.00687777172645	0.543501115231	guidance	flat	linsi	fubar	no
46	0.564102564103	0.0190735694823	0.980926430518	0.435897435897	0.940886699507	70	0.00623978837625	0.543501115231	BMweights	flat	linsi	fubar	no
