count	tprate	fprate		fnrate	accuracy	case	gene	mask	method	penal	num_masked	ave_masked	perc_masked	prior	omega
15	0.185185185185	0.00606060606061	0.814814814815	0.759139784946	Guidance	rho	ninety	fubar	no	158	6.07692307692	0.0141399677824	0	0
15	0.177777777778	0.00909090909091	0.822222222222	0.754838709677	GuidanceP	rho	ninety	fubar	yes	322	12.3846153846	0.0288168963666	0	0
15	0.185185185185	0.00909090909091	0.814814814815	0.756989247312	Guidance	rho	thirty	fubar	no	158	6.07692307692	0.0141399677824	0	0
15	0.177777777778	0.00909090909091	0.822222222222	0.754838709677	GuidanceP	rho	thirty	fubar	yes	322	12.3846153846	0.0288168963666	0	0
15	0.185185185185	0.00606060606061	0.814814814815	0.759139784946	Guidance	rho	fifty	fubar	no	158	6.07692307692	0.0141399677824	0.20673382513	3.94594871699
15	0.185185185185	0.00909090909091	0.814814814815	0.756989247312	GuidanceP	rho	fifty	fubar	yes	322	12.3846153846	0.0288168963666	0.20179054584	4.23452087055
15	0.185185185185	0.00909090909091	0.814814814815	0.756989247312	Guidance	rho	seventy	fubar	no	158	6.07692307692	0.0141399677824	0	0
15	0.177777777778	0.00909090909091	0.822222222222	0.754838709677	GuidanceP	rho	seventy	fubar	yes	322	12.3846153846	0.0288168963666	0	0
15	0.192592592593	0.00909090909091	0.807407407407	0.759139784946	BMweights	rho	fifty	fubar	no	153	5.88461538462	0.0136925004475	0.20339814496	4.22894459473
15	0.185185185185	0.00606060606061	0.814814814815	0.759139784946	PDweights	rho	fifty	fubar	no	163	6.26923076923	0.0145874351172	0.1994411095	4.15006055554
15	0.177777777778	0.00909090909091	0.822222222222	0.754838709677	BMweightsP	rho	fifty	fubar	yes	308	11.8461538462	0.0275639878289	0.2033362253	4.07244528583
15	0.177777777778	0.0030303030303	0.822222222222	0.759139784946	PDweightsP	rho	fifty	fubar	yes	341	13.1153846154	0.0305172722391	0.2069773172	4.03925764074
16	0.186046511628	0.0	0.813953488372	0.767827529022	truealn	rho	true	fubar	true	0	0	0	0
16	0.204724409449	0.00977198697068	0.795275590551	0.760368663594	refaln	rho	zero	fubar	zero	0	0	0	0.2113741481	4.70302933643
16	0.212598425197	0.00977198697068	0.787401574803	0.76267281106	Guidance	rho	ninety	fubar	no	174	6.69230769231	0.01656827271	0	0
16	0.204724409449	0.00977198697068	0.795275590551	0.760368663594	GuidanceP	rho	ninety	fubar	yes	334	12.8461538462	0.0318034660065	0	0
16	0.212598425197	0.00977198697068	0.787401574803	0.76267281106	Guidance	rho	thirty	fubar	no	174	6.69230769231	0.01656827271	0	0
16	0.204724409449	0.00977198697068	0.795275590551	0.760368663594	GuidanceP	rho	thirty	fubar	yes	334	12.8461538462	0.0318034660065	0	0
16	0.212598425197	0.00977198697068	0.787401574803	0.76267281106	Guidance	rho	fifty	fubar	no	174	6.69230769231	0.01656827271	0.208769796	4.90064007396
16	0.204724409449	0.00977198697068	0.795275590551	0.760368663594	GuidanceP	rho	fifty	fubar	yes	334	12.8461538462	0.0318034660065	0.20032754333	4.57459461616
16	0.212598425197	0.00977198697068	0.787401574803	0.76267281106	Guidance	rho	seventy	fubar	no	174	6.69230769231	0.01656827271	0	0
16	0.204724409449	0.00977198697068	0.795275590551	0.760368663594	GuidanceP	rho	seventy	fubar	yes	334	12.8461538462	0.0318034660065	0	0
16	0.212598425197	0.00977198697068	0.787401574803	0.76267281106	BMweights	rho	fifty	fubar	no	172	6.61538461538	0.0163778327938	0.2031046235	5.15173591835
16	0.212598425197	0.00977198697068	0.787401574803	0.76267281106	PDweights	rho	fifty	fubar	no	178	6.84615384615	0.0169491525424	0.2037519646	4.90764412036
16	0.204724409449	0.00977198697068	0.795275590551	0.760368663594	BMweightsP	rho	fifty	fubar	yes	323	12.4230769231	0.0307560464673	0.20568604797	4.5511093952
16	0.204724409449	0.00977198697068	0.795275590551	0.760368663594	PDweightsP	rho	fifty	fubar	yes	334	12.8461538462	0.0318034660065	0.20531968107	4.39100918957
17	0.161676646707	0.0	0.838323353293	0.777777777778	truealn	rho	true	fubar	true	0	0	0	0
17	0.198198198198	0.00319488817891	0.801801801802	0.787735849057	refaln	rho	zero	fubar	zero	0	0	0	0.1868053116	4.73487565084
17	0.207207207207	0.0	0.792792792793	0.792452830189	Guidance	rho	ninety	fubar	no	161	6.19230769231	0.0156523429905	0	0
17	0.207207207207	0.0	0.792792792793	0.792452830189	GuidanceP	rho	ninety	fubar	yes	430	16.5384615385	0.0418043943224	0	0
17	0.207207207207	0.0	0.792792792793	0.792452830189	Guidance	rho	thirty	fubar	no	161	6.19230769231	0.0156523429905	0	0
17	0.207207207207	0.0	0.792792792793	0.792452830189	GuidanceP	rho	thirty	fubar	yes	430	16.5384615385	0.0418043943224	0	0
17	0.207207207207	0.0	0.792792792793	0.792452830189	Guidance	rho	fifty	fubar	no	161	6.19230769231	0.0156523429905	0.1897822737	4.73558749807
17	0.207207207207	0.0	0.792792792793	0.792452830189	GuidanceP	rho	fifty	fubar	yes	430	16.5384615385	0.0418043943224	0.18226271903	4.50741706137
17	0.207207207207	0.0	0.792792792793	0.792452830189	Guidance	rho	seventy	fubar	no	161	6.19230769231	0.0156523429905	0	0
17	0.207207207207	0.0	0.792792792793	0.792452830189	GuidanceP	rho	seventy	fubar	yes	430	16.5384615385	0.0418043943224	0	0
17	0.216216216216	0.0	0.783783783784	0.794811320755	BMweights	rho	fifty	fubar	no	157	6.03846153846	0.0152634649038	0.1889594313	4.65670332362
17	0.216216216216	0.0	0.783783783784	0.794811320755	PDweights	rho	fifty	fubar	no	157	6.03846153846	0.0152634649038	0.18626300918	4.75228539197
17	0.207207207207	0.0	0.792792792793	0.792452830189	BMweightsP	rho	fifty	fubar	yes	449	17.2692307692	0.0436515652343	0.18074975096	4.43690033536
17	0.207207207207	0.0	0.792792792793	0.792452830189	PDweightsP	rho	fifty	fubar	yes	466	17.9230769231	0.0453042971029	0.17840164842	4.52717417497
18	0.220238095238	0.0	0.779761904762	0.779461279461	truealn	rho	true	fubar	true	0	0	0	0
18	0.271186440678	0.0031847133758	0.728813559322	0.798611111111	refaln	rho	zero	fubar	zero	0	0	0	0.21402322105	4.52575302946
18	0.279661016949	0.0	0.720338983051	0.803240740741	Guidance	rho	ninety	fubar	no	152	5.84615384615	0.0145315487572	0	0
18	0.279661016949	0.0	0.720338983051	0.803240740741	GuidanceP	rho	ninety	fubar	yes	384	14.7692307692	0.0367112810707	0	0
18	0.279661016949	0.0	0.720338983051	0.803240740741	Guidance	rho	thirty	fubar	no	152	5.84615384615	0.0145315487572	0	0
18	0.279661016949	0.0	0.720338983051	0.803240740741	GuidanceP	rho	thirty	fubar	yes	384	14.7692307692	0.0367112810707	0	0
18	0.279661016949	0.0	0.720338983051	0.803240740741	Guidance	rho	fifty	fubar	no	152	5.84615384615	0.0145315487572	0.21406032467	4.75348672784
18	0.279661016949	0.0	0.720338983051	0.803240740741	GuidanceP	rho	fifty	fubar	yes	384	14.7692307692	0.0367112810707	0.20247372797	4.73791244999
18	0.279661016949	0.0	0.720338983051	0.803240740741	Guidance	rho	seventy	fubar	no	152	5.84615384615	0.0145315487572	0	0
18	0.279661016949	0.0	0.720338983051	0.803240740741	GuidanceP	rho	seventy	fubar	yes	384	14.7692307692	0.0367112810707	0	0
18	0.279661016949	0.0	0.720338983051	0.803240740741	BMweights	rho	fifty	fubar	no	146	5.61538461538	0.0139579349904	0.20902850253	4.65259714305
18	0.279661016949	0.0	0.720338983051	0.803240740741	PDweights	rho	fifty	fubar	no	156	6.0	0.014913957935	0.2132748624	4.66668996394
18	0.279661016949	0.0	0.720338983051	0.803240740741	BMweightsP	rho	fifty	fubar	yes	384	14.7692307692	0.0367112810707	0.20387405667	4.50213765843
18	0.279661016949	0.0	0.720338983051	0.803240740741	PDweightsP	rho	fifty	fubar	yes	384	14.7692307692	0.0367112810707	0.20291961239	4.69502584041
19	0.175438596491	0.00248756218905	0.824561403509	0.752181500873	truealn	rho	true	fubar	true	0	0	0	0
19	0.215384615385	0.00675675675676	0.784615384615	0.755868544601	refaln	rho	zero	fubar	zero	0	0	0	0.1947369967	4.8769139222
19	0.215384615385	0.00675675675676	0.784615384615	0.755868544601	Guidance	rho	ninety	fubar	no	138	5.30769230769	0.0129857909099	0	0
19	0.215384615385	0.00675675675676	0.784615384615	0.755868544601	GuidanceP	rho	ninety	fubar	yes	276	10.6153846154	0.0259715818199	0	0
19	0.215384615385	0.00675675675676	0.784615384615	0.755868544601	Guidance	rho	thirty	fubar	no	138	5.30769230769	0.0129857909099	0	0
19	0.215384615385	0.00675675675676	0.784615384615	0.755868544601	GuidanceP	rho	thirty	fubar	yes	276	10.6153846154	0.0259715818199	0	0
19	0.215384615385	0.00675675675676	0.784615384615	0.755868544601	Guidance	rho	fifty	fubar	no	138	5.30769230769	0.0129857909099	0.19373793205	4.67482190085
19	0.215384615385	0.00675675675676	0.784615384615	0.755868544601	GuidanceP	rho	fifty	fubar	yes	276	10.6153846154	0.0259715818199	0.18965127549	4.44748537833
19	0.215384615385	0.00675675675676	0.784615384615	0.755868544601	Guidance	rho	seventy	fubar	no	138	5.30769230769	0.0129857909099	0	0
19	0.215384615385	0.00675675675676	0.784615384615	0.755868544601	GuidanceP	rho	seventy	fubar	yes	276	10.6153846154	0.0259715818199	0	0
19	0.215384615385	0.00675675675676	0.784615384615	0.755868544601	BMweights	rho	fifty	fubar	no	128	4.92307692308	0.0120447915686	0.19557112299	4.641432652
19	0.215384615385	0.00675675675676	0.784615384615	0.755868544601	PDweights	rho	fifty	fubar	no	139	5.34615384615	0.0130798908441	0.192837713	4.82834926839
19	0.215384615385	0.00675675675676	0.784615384615	0.755868544601	BMweightsP	rho	fifty	fubar	yes	269	10.3461538462	0.025312882281	0.19362065358	4.5207035982
19	0.215384615385	0.00675675675676	0.784615384615	0.755868544601	PDweightsP	rho	fifty	fubar	yes	304	11.6923076923	0.0286063799755	0.18791680056	4.58226555338
20	0.178343949045	0.00238663484487	0.821656050955	0.774305555556	truealn	rho	true	fubar	true	0	0	0	0
20	0.213114754098	0.0128205128205	0.786885245902	0.769585253456	refaln	rho	zero	fubar	zero	0	0	0	0.1770447359	4.40540214535
20	0.213114754098	0.0128205128205	0.786885245902	0.769585253456	Guidance	rho	ninety	fubar	no	100	3.84615384615	0.00972478848585	0	0
20	0.213114754098	0.0128205128205	0.786885245902	0.769585253456	GuidanceP	rho	ninety	fubar	yes	343	13.1923076923	0.0333560245065	0	0
20	0.22131147541	0.0128205128205	0.77868852459	0.771889400922	Guidance	rho	thirty	fubar	no	100	3.84615384615	0.00972478848585	0	0
20	0.213114754098	0.0128205128205	0.786885245902	0.769585253456	GuidanceP	rho	thirty	fubar	yes	343	13.1923076923	0.0333560245065	0	0
20	0.204918032787	0.0128205128205	0.795081967213	0.767281105991	Guidance	rho	fifty	fubar	no	100	3.84615384615	0.00972478848585	0.17530498516	4.55081805195
20	0.22131147541	0.0128205128205	0.77868852459	0.771889400922	GuidanceP	rho	fifty	fubar	yes	343	13.1923076923	0.0333560245065	0.18237278575	4.62535484436
20	0.213114754098	0.0128205128205	0.786885245902	0.769585253456	Guidance	rho	seventy	fubar	no	100	3.84615384615	0.00972478848585	0	0
20	0.22131147541	0.0128205128205	0.77868852459	0.771889400922	GuidanceP	rho	seventy	fubar	yes	343	13.1923076923	0.0333560245065	0	0
20	0.22131147541	0.0128205128205	0.77868852459	0.771889400922	BMweights	rho	fifty	fubar	no	100	3.84615384615	0.00972478848585	0.17741613906	4.47235893291
20	0.213114754098	0.0128205128205	0.786885245902	0.769585253456	PDweights	rho	fifty	fubar	no	100	3.84615384615	0.00972478848585	0.17312470977	4.49969478075
20	0.213114754098	0.0128205128205	0.786885245902	0.769585253456	BMweightsP	rho	fifty	fubar	yes	343	13.1923076923	0.0333560245065	0.17827521986	4.82410049711
20	0.204918032787	0.0128205128205	0.795081967213	0.767281105991	PDweightsP	rho	fifty	fubar	yes	343	13.1923076923	0.0333560245065	0.17585302933	4.85230600365
21	0.162162162162	0.0	0.837837837838	0.775362318841	truealn	rho	true	fubar	true	0	0	0	0
21	0.233333333333	0.0	0.766666666667	0.798245614035	refaln	rho	zero	fubar	zero	0	0	0	0.19185421694	4.24193880885
21	0.233333333333	0.0	0.766666666667	0.798245614035	Guidance	rho	ninety	fubar	no	203	7.80769230769	0.0186786897313	0	0
21	0.233333333333	0.0	0.766666666667	0.798245614035	GuidanceP	rho	ninety	fubar	yes	436	16.7692307692	0.0401177769599	0	0
21	0.233333333333	0.0	0.766666666667	0.798245614035	Guidance	rho	thirty	fubar	no	203	7.80769230769	0.0186786897313	0	0
21	0.241666666667	0.0	0.758333333333	0.800438596491	GuidanceP	rho	thirty	fubar	yes	436	16.7692307692	0.0401177769599	0	0
21	0.233333333333	0.0	0.766666666667	0.798245614035	Guidance	rho	fifty	fubar	no	203	7.80769230769	0.0186786897313	0.18697351383	4.3882951897
21	0.241666666667	0.0	0.758333333333	0.800438596491	GuidanceP	rho	fifty	fubar	yes	436	16.7692307692	0.0401177769599	0.19396064054	4.37180065967
21	0.233333333333	0.0	0.766666666667	0.798245614035	Guidance	rho	seventy	fubar	no	203	7.80769230769	0.0186786897313	0	0
21	0.233333333333	0.0	0.766666666667	0.798245614035	GuidanceP	rho	seventy	fubar	yes	436	16.7692307692	0.0401177769599	0	0
21	0.233333333333	0.0	0.766666666667	0.798245614035	BMweights	rho	fifty	fubar	no	202	7.76923076923	0.0185866764814	0.18919467025	4.25475578827
21	0.233333333333	0.0	0.766666666667	0.798245614035	PDweights	rho	fifty	fubar	no	207	7.96153846154	0.019046742731	0.18677911951	4.35850269684
21	0.233333333333	0.0	0.766666666667	0.798245614035	BMweightsP	rho	fifty	fubar	yes	406	15.6153846154	0.0373573794626	0.19027413504	4.51309297899
21	0.241666666667	0.0	0.758333333333	0.800438596491	PDweightsP	rho	fifty	fubar	yes	445	17.1153846154	0.0409458962091	0.18602289168	4.44364538518
22	0.246753246753	0.002457002457	0.753246753247	0.791443850267	truealn	rho	true	fubar	true	0	0	0	0
22	0.348214285714	0.0	0.651785714286	0.825358851675	refaln	rho	zero	fubar	zero	0	0	0	0.19467604379	4.55398707571
22	0.348214285714	0.0	0.651785714286	0.825358851675	Guidance	rho	ninety	fubar	no	117	4.5	0.0114649681529	0	0
22	0.339285714286	0.0	0.660714285714	0.822966507177	GuidanceP	rho	ninety	fubar	yes	362	13.9230769231	0.0354728074473	0	0
22	0.348214285714	0.0	0.651785714286	0.825358851675	Guidance	rho	thirty	fubar	no	117	4.5	0.0114649681529	0	0
22	0.339285714286	0.0	0.660714285714	0.822966507177	GuidanceP	rho	thirty	fubar	yes	362	13.9230769231	0.0354728074473	0	0
22	0.348214285714	0.0	0.651785714286	0.825358851675	Guidance	rho	fifty	fubar	no	117	4.5	0.0114649681529	0.19662794975	4.46391817692
22	0.339285714286	0.0	0.660714285714	0.822966507177	GuidanceP	rho	fifty	fubar	yes	362	13.9230769231	0.0354728074473	0.20297249316	4.46584735196
22	0.348214285714	0.0	0.651785714286	0.825358851675	Guidance	rho	seventy	fubar	no	117	4.5	0.0114649681529	0	0
22	0.339285714286	0.0	0.660714285714	0.822966507177	GuidanceP	rho	seventy	fubar	yes	362	13.9230769231	0.0354728074473	0	0
22	0.357142857143	0.0	0.642857142857	0.827751196172	BMweights	rho	fifty	fubar	no	116	4.46153846154	0.0113669769721	0.19307614987	4.73273662071
22	0.348214285714	0.0	0.651785714286	0.825358851675	PDweights	rho	fifty	fubar	no	117	4.5	0.0114649681529	0.20357912412	4.39054779099
22	0.348214285714	0.0	0.651785714286	0.825358851675	BMweightsP	rho	fifty	fubar	yes	416	16.0	0.0407643312102	0.19567683088	4.681235287
22	0.339285714286	0.0	0.660714285714	0.822966507177	PDweightsP	rho	fifty	fubar	yes	446	17.1538461538	0.043704066634	0.19921930661	4.47805188637
23	0.121212121212	0.00212765957447	0.878787878788	0.770078740157	truealn	rho	true	fubar	true	0	0	0	0
23	0.12389380531	0.0	0.87610619469	0.77397260274	refaln	rho	zero	fubar	zero	0	0	0	0.2074453533	4.56660191516
23	0.150442477876	0.00307692307692	0.849557522124	0.778538812785	Guidance	rho	ninety	fubar	no	197	7.57692307692	0.0193004800627	0	0
23	0.150442477876	0.00307692307692	0.849557522124	0.778538812785	GuidanceP	rho	ninety	fubar	yes	456	17.5384615385	0.0446752228863	0	0
23	0.150442477876	0.00307692307692	0.849557522124	0.778538812785	Guidance	rho	thirty	fubar	no	197	7.57692307692	0.0193004800627	0	0
23	0.159292035398	0.00307692307692	0.840707964602	0.780821917808	GuidanceP	rho	thirty	fubar	yes	456	17.5384615385	0.0446752228863	0	0
23	0.150442477876	0.00307692307692	0.849557522124	0.778538812785	Guidance	rho	fifty	fubar	no	197	7.57692307692	0.0193004800627	0.20195760111	4.4300268296
23	0.159292035398	0.00307692307692	0.840707964602	0.780821917808	GuidanceP	rho	fifty	fubar	yes	456	17.5384615385	0.0446752228863	0.21147717498	4.14671500761
23	0.150442477876	0.00307692307692	0.849557522124	0.778538812785	Guidance	rho	seventy	fubar	no	197	7.57692307692	0.0193004800627	0	0
23	0.159292035398	0.00307692307692	0.840707964602	0.780821917808	GuidanceP	rho	seventy	fubar	yes	456	17.5384615385	0.0446752228863	0	0
23	0.150442477876	0.00307692307692	0.849557522124	0.778538812785	BMweights	rho	fifty	fubar	no	195	7.5	0.0191045361027	0.2050177172	4.57145987262
23	0.150442477876	0.00307692307692	0.849557522124	0.778538812785	PDweights	rho	fifty	fubar	no	199	7.65384615385	0.0194964240227	0.2026946434	4.56003228641
23	0.132743362832	0.00307692307692	0.867256637168	0.77397260274	BMweightsP	rho	fifty	fubar	yes	951	36.5769230769	0.093171352993	0.1969076514	4.40629098721
23	0.141592920354	0.00307692307692	0.858407079646	0.776255707763	PDweightsP	rho	fifty	fubar	yes	912	35.0769230769	0.0893504457725	0.1984487698	4.36825489019
24	0.125786163522	0.0	0.874213836478	0.766386554622	truealn	rho	true	fubar	true	0	0	0	0
24	0.12	0.0	0.88	0.756097560976	refaln	rho	zero	fubar	zero	0	0	0	0.18631905974	4.27881972589
24	0.12	0.0	0.88	0.756097560976	Guidance	rho	ninety	fubar	no	75	2.88461538462	0.00690162878439	0	0
24	0.12	0.0	0.88	0.756097560976	GuidanceP	rho	ninety	fubar	yes	437	16.8076923077	0.0402134903837	0	0
24	0.136	0.0	0.864	0.760532150776	Guidance	rho	thirty	fubar	no	75	2.88461538462	0.00690162878439	0	0
24	0.12	0.0	0.88	0.756097560976	GuidanceP	rho	thirty	fubar	yes	437	16.8076923077	0.0402134903837	0	0
24	0.136	0.0	0.864	0.760532150776	Guidance	rho	fifty	fubar	no	75	2.88461538462	0.00690162878439	0.17398880324	4.36370048513
24	0.12	0.0	0.88	0.756097560976	GuidanceP	rho	fifty	fubar	yes	437	16.8076923077	0.0402134903837	0.17275977559	4.48538637907
24	0.12	0.0	0.88	0.756097560976	Guidance	rho	seventy	fubar	no	75	2.88461538462	0.00690162878439	0	0
24	0.12	0.0	0.88	0.756097560976	GuidanceP	rho	seventy	fubar	yes	437	16.8076923077	0.0402134903837	0	0
24	0.136	0.0	0.864	0.760532150776	BMweights	rho	fifty	fubar	no	73	2.80769230769	0.00671758535014	0.17983051968	4.252835263
24	0.12	0.0	0.88	0.756097560976	PDweights	rho	fifty	fubar	no	79	3.03846153846	0.00726971565289	0.17547822008	4.28276427121
24	0.12	0.0	0.88	0.756097560976	BMweightsP	rho	fifty	fubar	yes	447	17.1923076923	0.041133707555	0.17132072779	4.37847770134
24	0.12	0.0	0.88	0.756097560976	PDweightsP	rho	fifty	fubar	yes	480	18.4615384615	0.0441704242201	0.17044399177	4.65410698472
25	0.236486486486	0.0	0.763513513514	0.805841924399	truealn	rho	true	fubar	true	0	0	0	0
25	0.315315315315	0.0	0.684684684685	0.821176470588	refaln	rho	zero	fubar	zero	0	0	0	0.20402125758	4.26923334367
25	0.306306306306	0.0	0.693693693694	0.818823529412	Guidance	rho	ninety	fubar	no	167	6.42307692308	0.0159351145038	0	0
25	0.306306306306	0.0	0.693693693694	0.818823529412	GuidanceP	rho	ninety	fubar	yes	380	14.6153846154	0.0362595419847	0	0
25	0.306306306306	0.0	0.693693693694	0.818823529412	Guidance	rho	thirty	fubar	no	167	6.42307692308	0.0159351145038	0	0
25	0.306306306306	0.0	0.693693693694	0.818823529412	GuidanceP	rho	thirty	fubar	yes	380	14.6153846154	0.0362595419847	0	0
25	0.306306306306	0.0	0.693693693694	0.818823529412	Guidance	rho	fifty	fubar	no	167	6.42307692308	0.0159351145038	0.20881946981	4.2728284808
25	0.306306306306	0.0	0.693693693694	0.818823529412	GuidanceP	rho	fifty	fubar	yes	380	14.6153846154	0.0362595419847	0.20351330125	4.42154585898
25	0.306306306306	0.0	0.693693693694	0.818823529412	Guidance	rho	seventy	fubar	no	167	6.42307692308	0.0159351145038	0	0
25	0.306306306306	0.0	0.693693693694	0.818823529412	GuidanceP	rho	seventy	fubar	yes	380	14.6153846154	0.0362595419847	0	0
25	0.306306306306	0.0	0.693693693694	0.818823529412	BMweights	rho	fifty	fubar	no	167	6.42307692308	0.0159351145038	0.20237201006	4.1858387157
25	0.306306306306	0.0	0.693693693694	0.818823529412	PDweights	rho	fifty	fubar	no	167	6.42307692308	0.0159351145038	0.20148046515	4.23817018957
25	0.306306306306	0.0	0.693693693694	0.818823529412	BMweightsP	rho	fifty	fubar	yes	361	13.8846153846	0.0344465648855	0.2033372427	4.38284195203
